"cofips","year","month","temp","ppt"
"025",2017,"09",69.17,2.22
"025",2017,"10",55.44,5.16
"025",2017,"11",40.01,0.18
"025",2017,"12",28.31,0.43
"025",2018,"01",21.24,0.75
"025",2018,"02",23.54,0.93
"025",2018,"03",39.97,2.63
"025",2018,"04",42.64,0.48
"025",2018,"05",69.58,2.15
"025",2018,"06",75.51,6.62
"025",2018,"07",75.07,3.72
"025",2018,"08",73.89,4.44
"025",2018,"09",67.95,6.68
"025",2018,"10",50.47,4.16
"025",2018,"11",32.41,1.19
"025",2018,"12",29.91,3.13
"025",2019,"01",23.83,1.2
"025",2019,"02",17.73,1.91
"027",1998,"01",22.82,0.36
"027",1998,"02",34.21,0.33
"027",1998,"03",28.78,3.22
"027",1998,"04",48.13,5.26
"027",1998,"05",63.79,2.54
"027",1998,"06",65.53,5.26
"027",1998,"07",74.19,2.98
"027",1998,"08",72.64,4.06
"027",1998,"09",68.63,0.63
"027",1998,"10",52.63,4.58
"027",1998,"11",38.89,2.41
"027",1998,"12",28.18,0.28
"027",1999,"01",19.87,0.49
"027",1999,"02",33.04,0.8
"027",1999,"03",36.91,0.75
"027",1999,"04",48.34,5.23
"027",1999,"05",59.11,4.28
"027",1999,"06",66.69,8.38
"027",1999,"07",76.12,4.93
"027",1999,"08",71.17,0.94
"027",1999,"09",61.34,0.41
"027",1999,"10",51.17,0.48
"027",1999,"11",44.94,0.38
"027",1999,"12",28.42,0.26
"027",2000,"01",23.65,0.26
"027",2000,"02",33.31,1.59
"027",2000,"03",41.56,1
"027",2000,"04",49.03,1.85
"027",2000,"05",62.19,4.16
"027",2000,"06",67.41,3.87
"027",2000,"07",73.45,1.86
"027",2000,"08",74.07,3.53
"027",2000,"09",64,1.09
"027",2000,"10",53.28,2.44
"027",2000,"11",26.62,2.59
"027",2000,"12",11.16,0.48
"027",2001,"01",22.48,1.64
"027",2001,"02",15.57,0.49
"027",2001,"03",30.87,0.63
"027",2001,"04",49.75,4.26
"027",2001,"05",60.57,4.18
"027",2001,"06",69.06,1.64
"027",2001,"07",75.07,5.78
"027",2001,"08",72.75,2.56
"027",2001,"09",62.31,3.49
"027",2001,"10",50.86,1.44
"027",2001,"11",45.28,4.34
"027",2001,"12",28.09,0.06
"027",2002,"01",27.86,0.18
"027",2002,"02",30.27,0.55
"027",2002,"03",27.55,0.96
"027",2002,"04",50.16,2.19
"027",2002,"05",55.49,2.58
"027",2002,"06",73.24,1.93
"027",2002,"07",78.17,1.13
"027",2002,"08",71.28,6.45
"027",2002,"09",64.18,1.23
"027",2002,"10",43.61,3.1
"027",2002,"11",34.77,0.22
"027",2002,"12",29.26,0.13
"027",2003,"01",20.5,0.57
"027",2003,"02",22.5,0.83
"027",2003,"03",35.92,1.64
"027",2003,"04",49.75,2.88
"027",2003,"05",56.82,3.27
"027",2003,"06",66.31,6.32
"027",2003,"07",73.9,2.09
"027",2003,"08",74.1,1.36
"027",2003,"09",60.42,5.8
"027",2003,"10",52.95,0.75
"027",2003,"11",33.66,0.91
"027",2003,"12",28.11,0.41
"027",2004,"01",18,0.68
"027",2004,"02",22.24,0.97
"027",2004,"03",40.86,2.75
"027",2004,"04",50.76,1.74
"027",2004,"05",59.36,5.84
"027",2004,"06",64.99,3.55
"027",2004,"07",71.11,3.61
"027",2004,"08",67.33,1.58
"027",2004,"09",66.78,4.63
"027",2004,"10",51.28,0.75
"027",2004,"11",39.13,1.78
"027",2004,"12",27.54,0.11
"027",2005,"01",18.39,0.42
"027",2005,"02",31.75,1
"027",2005,"03",36.81,1.38
"027",2005,"04",51.19,5.21
"027",2005,"05",58.21,4.33
"027",2005,"06",71.76,7.35
"027",2005,"07",75.38,1.64
"027",2005,"08",72.18,3.23
"027",2005,"09",68.43,4.88
"027",2005,"10",51.75,0.79
"027",2005,"11",39.52,2.35
"027",2005,"12",20.52,0.89
"027",2006,"01",34.3,0.38
"027",2006,"02",25.34,0.36
"027",2006,"03",34.79,3.09
"027",2006,"04",53.19,3.84
"027",2006,"05",61.32,1.18
"027",2006,"06",70.54,3.7
"027",2006,"07",76.55,0.42
"027",2006,"08",72.43,4.31
"027",2006,"09",58.69,5.63
"027",2006,"10",47.55,0.95
"027",2006,"11",36.09,0.41
"027",2006,"12",29.39,2.86
"027",2007,"01",20.1,0.72
"027",2007,"02",16.63,1.68
"027",2007,"03",42.58,2.37
"027",2007,"04",46.42,4.76
"027",2007,"05",63.64,3.52
"027",2007,"06",70.29,1.77
"027",2007,"07",75.09,1.51
"027",2007,"08",73.89,5.53
"027",2007,"09",63.95,2.49
"027",2007,"10",54.61,6.48
"027",2007,"11",37.51,0.02
"027",2007,"12",19.65,1.34
"027",2008,"01",16.97,0.53
"027",2008,"02",18.39,0.77
"027",2008,"03",33.37,0.94
"027",2008,"04",43.81,2.89
"027",2008,"05",56.32,7.18
"027",2008,"06",68.36,3.6
"027",2008,"07",74.12,2.56
"027",2008,"08",71.8,1.26
"027",2008,"09",62.82,3.09
"027",2008,"10",50.13,6.14
"027",2008,"11",36.25,0.98
"027",2008,"12",16.57,1.36
"027",2009,"01",18.07,0.43
"027",2009,"02",27.93,0.68
"027",2009,"03",34.45,1.03
"027",2009,"04",45.79,2.5
"027",2009,"05",59.16,1.81
"027",2009,"06",67.03,5.17
"027",2009,"07",68.43,3.72
"027",2009,"08",68.77,3.28
"027",2009,"09",62.06,2.13
"027",2009,"10",42.48,5.24
"027",2009,"11",42.21,0.14
"027",2009,"12",16.97,2.05
"027",2010,"01",14.09,1.19
"027",2010,"02",17.28,0.71
"027",2010,"03",38.07,1.7
"027",2010,"04",53.71,2.76
"027",2010,"05",58.19,2.46
"027",2010,"06",70.14,7.7
"027",2010,"07",74.07,7.78
"027",2010,"08",74.34,3.02
"027",2010,"09",61.99,4.86
"027",2010,"10",53.53,1.09
"027",2010,"11",36.68,0.44
"027",2010,"12",19.53,0.71
"027",2011,"01",14.47,1.15
"027",2011,"02",22.1,1.19
"027",2011,"03",33.91,0.63
"027",2011,"04",46.22,4.19
"027",2011,"05",58.1,5.3
"027",2011,"06",68.11,5.54
"027",2011,"07",78.69,2.05
"027",2011,"08",72,4.43
"027",2011,"09",59.43,0.58
"027",2011,"10",54.21,1.39
"027",2011,"11",37.89,0.13
"027",2011,"12",28.36,0.44
"027",2012,"01",27.59,0.4
"027",2012,"02",28.29,1.81
"027",2012,"03",51.48,0.38
"027",2012,"04",53.82,2.97
"027",2012,"05",63.82,4.4
"027",2012,"06",72.52,1.04
"027",2012,"07",81.41,0.24
"027",2012,"08",72.59,0.93
"027",2012,"09",63.45,0.48
"027",2012,"10",47.16,1.25
"027",2012,"11",38.23,0.47
"027",2012,"12",25.32,1.02
"027",2013,"01",22.5,0.55
"027",2013,"02",24.8,0.89
"027",2013,"03",29.77,0.89
"027",2013,"04",41.34,3.9
"027",2013,"05",57.51,4.93
"027",2013,"06",68.31,2.91
"027",2013,"07",72.27,2.09
"027",2013,"08",71.89,6.02
"027",2013,"09",67.3,1.65
"027",2013,"10",48.4,3.96
"027",2013,"11",34.02,0.62
"027",2013,"12",17.06,0.2
"027",2014,"01",18.52,0.11
"027",2014,"02",17.31,0.5
"027",2014,"03",31.62,0.55
"027",2014,"04",48.07,1.75
"027",2014,"05",58.84,2.64
"027",2014,"06",68.95,10.68
"027",2014,"07",68.76,3.8
"027",2014,"08",70.47,5.69
"027",2014,"09",62.46,2.45
"027",2014,"10",51.62,1.13
"027",2014,"11",29.91,0.23
"027",2014,"12",26.13,1.51
"027",2015,"01",23.45,0.23
"027",2015,"02",19.42,0.65
"027",2015,"03",40.33,0.32
"027",2015,"04",51.15,1.58
"027",2015,"05",58.35,3.7
"027",2015,"06",70,3.67
"027",2015,"07",72.52,4.3
"027",2015,"08",69.82,4.5
"027",2015,"09",67.39,5.22
"027",2015,"10",53.92,0.99
"027",2015,"11",39.92,2.54
"027",2015,"12",27.97,2.44
"027",2016,"01",19.78,0.42
"027",2016,"02",29.43,1.31
"027",2016,"03",42.1,1.91
"027",2016,"04",49.3,5.28
"027",2016,"05",59.09,5.19
"027",2016,"06",73.58,2.66
"027",2016,"07",74.19,2.03
"027",2016,"08",71.64,2.9
"027",2016,"09",64.92,4.71
"027",2016,"10",53.11,1.83
"027",2016,"11",43.43,2.02
"027",2016,"12",21.97,1.1
"027",2017,"01",22.62,1.23
"027",2017,"02",33.44,0.98
"027",2017,"03",38.82,1.35
"027",2017,"04",49.66,3.1
"027",2017,"05",57.42,5.86
"027",2017,"06",71.94,1.05
"027",2017,"07",76.75,1.64
"027",2017,"08",67.89,5.97
"027",2017,"09",64.72,2.69
"027",2017,"10",50.99,4.9
"027",2017,"11",37.13,0.09
"027",2017,"12",24.94,0.24
"027",2018,"01",18.88,1.01
"027",2018,"02",17.42,0.68
"027",2018,"03",35.31,1.54
"027",2018,"04",38.48,2.05
"027",2018,"05",65.25,3.84
"027",2018,"06",73,11.28
"027",2018,"07",73.08,5.46
"027",2018,"08",70.93,2.83
"027",2018,"09",65.23,2.76
"027",2018,"10",46.27,2.88
"027",2018,"11",30.02,0.93
"027",2018,"12",24.64,2.29
"027",2019,"01",20.61,0.14
"027",2019,"02",13.12,0.98
"029",1998,"01",29.98,0.13
"029",1998,"02",36.86,0.58
"029",1998,"03",36.46,0.52
"029",1998,"04",47.7,0.44
"029",1998,"05",61.97,2.97
"029",1998,"06",65.66,2.46
"029",1998,"07",76.68,4.33
"029",1998,"08",74.05,2.41
"029",1998,"09",69.98,0.42
"029",1998,"10",51.64,1.38
"029",1998,"11",42.04,1.61
"029",1998,"12",29.71,0.2
"029",1999,"01",32.22,0.11
"029",1999,"02",39.15,0.17
"029",1999,"03",41.09,0.57
"029",1999,"04",46.63,2.94
"029",1999,"05",58.21,1.89
"029",1999,"06",67.98,4.36
"029",1999,"07",77.18,1.06
"029",1999,"08",72.57,7.89
"029",1999,"09",60.24,1.09
"029",1999,"10",51.76,0.16
"029",1999,"11",45.45,0.37
"029",1999,"12",35.15,0.17
"029",2000,"01",31.71,0.26
"029",2000,"02",36.45,0.76
"029",2000,"03",41.95,2.27
"029",2000,"04",49.95,1.42
"029",2000,"05",61.93,0.67
"029",2000,"06",68.52,0.81
"029",2000,"07",76.73,2.27
"029",2000,"08",77.85,1.5
"029",2000,"09",65.34,2.21
"029",2000,"10",53.26,3.79
"029",2000,"11",30.11,0.39
"029",2000,"12",25,0.02
"029",2001,"01",31.12,0.7
"029",2001,"02",26.92,0.52
"029",2001,"03",39.45,0.72
"029",2001,"04",51.53,3.04
"029",2001,"05",59.81,2.59
"029",2001,"06",70.07,1.63
"029",2001,"07",78.67,3.93
"029",2001,"08",75.2,1.1
"029",2001,"09",64.87,2.91
"029",2001,"10",51.8,1.34
"029",2001,"11",42.13,1.21
"029",2001,"12",31.75,0.02
"029",2002,"01",30.9,0.14
"029",2002,"02",32.9,0.1
"029",2002,"03",32.81,0.42
"029",2002,"04",51.12,0.78
"029",2002,"05",57.65,0.65
"029",2002,"06",75.67,1.11
"029",2002,"07",78.75,1.5
"029",2002,"08",73.98,2.78
"029",2002,"09",64.76,0.76
"029",2002,"10",45.88,1.85
"029",2002,"11",39.11,0.18
"029",2002,"12",33.67,0.01
"029",2003,"01",31.42,0.15
"029",2003,"02",27.63,0.43
"029",2003,"03",41.99,1.8
"029",2003,"04",51.03,3.58
"029",2003,"05",58.98,1.58
"029",2003,"06",66.97,3.5
"029",2003,"07",78.84,1.06
"029",2003,"08",76.59,1.51
"029",2003,"09",62.51,1.2
"029",2003,"10",55.85,0.12
"029",2003,"11",36.52,0.18
"029",2003,"12",31.78,0.08
"029",2004,"01",28.65,0.31
"029",2004,"02",30.65,0.72
"029",2004,"03",45.05,0.53
"029",2004,"04",49.8,1.96
"029",2004,"05",62.08,1.28
"029",2004,"06",66.88,2.48
"029",2004,"07",72.52,5.9
"029",2004,"08",69.33,1.1
"029",2004,"09",67.1,2.44
"029",2004,"10",53.94,1.64
"029",2004,"11",38.79,1.02
"029",2004,"12",32.4,0.11
"029",2005,"01",27.3,0.27
"029",2005,"02",36.73,0.17
"029",2005,"03",41.16,1.24
"029",2005,"04",49.19,1.98
"029",2005,"05",59.18,2.78
"029",2005,"06",69.6,3.81
"029",2005,"07",77.22,1.34
"029",2005,"08",73,3.45
"029",2005,"09",68.32,0.18
"029",2005,"10",51.75,2.69
"029",2005,"11",42.71,0.45
"029",2005,"12",28.38,0.21
"029",2006,"01",37.87,0.18
"029",2006,"02",30.54,0.19
"029",2006,"03",38.44,0.57
"029",2006,"04",53.24,0.73
"029",2006,"05",62.42,1.13
"029",2006,"06",73.31,3.02
"029",2006,"07",78.06,3.26
"029",2006,"08",73.58,2.66
"029",2006,"09",58.8,2.55
"029",2006,"10",49.33,1.34
"029",2006,"11",39.49,0.06
"029",2006,"12",30.29,1.63
"029",2007,"01",19.42,0.67
"029",2007,"02",25.54,0.54
"029",2007,"03",47.3,1.05
"029",2007,"04",47.34,3.05
"029",2007,"05",62.19,3.36
"029",2007,"06",69.28,5.17
"029",2007,"07",76.68,2.97
"029",2007,"08",77.16,1.57
"029",2007,"09",66.42,1.05
"029",2007,"10",53.69,0.41
"029",2007,"11",40.42,0.08
"029",2007,"12",22.26,0.85
"029",2008,"01",24.57,0.04
"029",2008,"02",31.39,0.13
"029",2008,"03",39.88,0.58
"029",2008,"04",46.33,2.45
"029",2008,"05",57.06,3.82
"029",2008,"06",67.78,3.08
"029",2008,"07",77.25,2.46
"029",2008,"08",72.3,3.08
"029",2008,"09",62.87,1.69
"029",2008,"10",51.66,2.66
"029",2008,"11",41.43,0.86
"029",2008,"12",25.09,0.21
"029",2009,"01",30.9,0.14
"029",2009,"02",36.07,1.15
"029",2009,"03",39.81,0.26
"029",2009,"04",47.62,3.54
"029",2009,"05",59.41,3.45
"029",2009,"06",67.3,4.75
"029",2009,"07",72.32,4.5
"029",2009,"08",71.29,1.95
"029",2009,"09",62.06,2.16
"029",2009,"10",42.69,3.06
"029",2009,"11",42.85,0.27
"029",2009,"12",21.27,0.42
"029",2010,"01",28.38,0.08
"029",2010,"02",27.93,0.5
"029",2010,"03",40.69,1.87
"029",2010,"04",51.04,2.7
"029",2010,"05",55.99,2.16
"029",2010,"06",70.99,5.95
"029",2010,"07",75.61,2.57
"029",2010,"08",75.27,4.28
"029",2010,"09",65.05,0.97
"029",2010,"10",54.52,0.44
"029",2010,"11",37.78,0.48
"029",2010,"12",30.92,0.43
"029",2011,"01",26.46,0.38
"029",2011,"02",27.23,0.49
"029",2011,"03",40.44,0.71
"029",2011,"04",48.56,2.7
"029",2011,"05",55.26,6.07
"029",2011,"06",69.6,3.47
"029",2011,"07",78.22,2.52
"029",2011,"08",75.9,2.91
"029",2011,"09",61.7,0.73
"029",2011,"10",52.61,1.35
"029",2011,"11",39.15,0.28
"029",2011,"12",29.97,0.2
"029",2012,"01",32.81,0.08
"029",2012,"02",30.97,0.6
"029",2012,"03",50.2,0.27
"029",2012,"04",54.61,4.09
"029",2012,"05",63.03,1.09
"029",2012,"06",75.81,0.87
"029",2012,"07",79.88,2.48
"029",2012,"08",74.48,0.78
"029",2012,"09",65.64,0.2
"029",2012,"10",49.39,0.73
"029",2012,"11",42.21,0
"029",2012,"12",28.51,0.8
"029",2013,"01",27.57,0.17
"029",2013,"02",31.1,0.64
"029",2013,"03",37.47,0.72
"029",2013,"04",44.01,1.35
"029",2013,"05",60.04,3.25
"029",2013,"06",71.06,1.71
"029",2013,"07",74.28,1.83
"029",2013,"08",75.25,1.29
"029",2013,"09",68.79,1.8
"029",2013,"10",49.71,1.02
"029",2013,"11",37.98,0.53
"029",2013,"12",27.3,0.11
"029",2014,"01",30,0.32
"029",2014,"02",22.24,0.66
"029",2014,"03",39.6,0.31
"029",2014,"04",49.42,0.92
"029",2014,"05",59.05,3.68
"029",2014,"06",69.1,7.05
"029",2014,"07",74.64,1.53
"029",2014,"08",74.44,3.47
"029",2014,"09",64.33,1.05
"029",2014,"10",54.86,0.45
"029",2014,"11",35.44,0.09
"029",2014,"12",29.25,0.84
"029",2015,"01",29.62,0.1
"029",2015,"02",32.04,0.3
"029",2015,"03",44.89,0.14
"029",2015,"04",50.95,2.35
"029",2015,"05",56.12,8.03
"029",2015,"06",71.19,2.87
"029",2015,"07",74.84,1.33
"029",2015,"08",72.52,2.36
"029",2015,"09",69.8,0.74
"029",2015,"10",55.04,2.01
"029",2015,"11",39.69,1.16
"029",2015,"12",30.88,0.34
"029",2016,"01",30.76,0.19
"029",2016,"02",35.49,0.6
"029",2016,"03",45.19,0.6
"029",2016,"04",49.62,4.79
"029",2016,"05",57.02,3.78
"029",2016,"06",73.63,2.41
"029",2016,"07",75.92,2.52
"029",2016,"08",72.68,1.45
"029",2016,"09",65.28,1.08
"029",2016,"10",56.48,0.69
"029",2016,"11",45,0.31
"029",2016,"12",26.11,0.61
"029",2017,"01",26.55,0.9
"029",2017,"02",38.32,0.12
"029",2017,"03",45.88,1.51
"029",2017,"04",51.12,2.09
"029",2017,"05",57.31,3.37
"029",2017,"06",71.44,0.63
"029",2017,"07",77.72,1.91
"029",2017,"08",70.88,2.67
"029",2017,"09",65.5,1.97
"029",2017,"10",51.73,0.64
"029",2017,"11",41.58,0.1
"029",2017,"12",28.9,0.15
"029",2018,"01",26.73,0.97
"029",2018,"02",25.14,0.43
"029",2018,"03",41.56,0.51
"029",2018,"04",43.21,1.02
"029",2018,"05",63,4.52
"029",2018,"06",73.08,2.14
"029",2018,"07",74.8,5.66
"029",2018,"08",71.33,1.33
"029",2018,"09",67.15,0.52
"029",2018,"10",47.32,2.27
"029",2018,"11",36.12,0.6
"029",2018,"12",30.67,0.58
"029",2019,"01",30.2,0.05
"029",2019,"02",20.46,0.25
"031",1998,"01",26.13,0.24
"031",1998,"02",34.68,0.48
"031",1998,"03",29.35,1.28
"031",1998,"04",45.79,0.94
"031",1998,"05",58.68,3.65
"031",1998,"06",61.5,5.3
"031",1998,"07",73.98,4.49
"031",1998,"08",71.91,2.36
"031",1998,"09",67.69,1.3
"031",1998,"10",48.49,3.65
"031",1998,"11",38.12,1.9
"031",1998,"12",28.63,0.14
"031",1999,"01",26.29,0.14
"031",1999,"02",36.93,0.47
"031",1999,"03",38.64,0.7
"031",1999,"04",44.2,3.58
"031",1999,"05",55.76,2.77
"031",1999,"06",65.23,3.91
"031",1999,"07",73.89,2.43
"031",1999,"08",71.82,1.19
"031",1999,"09",58.14,2.98
"031",1999,"10",49.6,0.12
"031",1999,"11",44.8,0.32
"031",1999,"12",32.72,0.18
"031",2000,"01",28.02,0.46
"031",2000,"02",33.58,0.6
"031",2000,"03",40.82,1.17
"031",2000,"04",46.35,2.3
"031",2000,"05",58.82,3.97
"031",2000,"06",64.33,2.97
"031",2000,"07",73.78,2.34
"031",2000,"08",74.91,0.62
"031",2000,"09",62.58,1.15
"031",2000,"10",50.34,2.25
"031",2000,"11",25.95,0.94
"031",2000,"12",18.39,0.36
"031",2001,"01",28.36,0.84
"031",2001,"02",20.73,0.72
"031",2001,"03",35.85,0.46
"031",2001,"04",47.7,4.88
"031",2001,"05",57.38,2.28
"031",2001,"06",66.43,2.15
"031",2001,"07",75.76,4.15
"031",2001,"08",73.17,1.81
"031",2001,"09",62.82,1.07
"031",2001,"10",49.41,0.67
"031",2001,"11",41.05,1.4
"031",2001,"12",27.95,0.01
"031",2002,"01",28.09,0.07
"031",2002,"02",32.41,0.13
"031",2002,"03",26.26,0.92
"031",2002,"04",47.14,1.5
"031",2002,"05",53.22,1.74
"031",2002,"06",71.35,0.73
"031",2002,"07",77.49,0.9
"031",2002,"08",71.53,2.44
"031",2002,"09",62.37,1.92
"031",2002,"10",41.59,1.2
"031",2002,"11",35.73,0.08
"031",2002,"12",30.58,0.26
"031",2003,"01",26.64,0.46
"031",2003,"02",23.4,0.35
"031",2003,"03",37.22,1.33
"031",2003,"04",48.81,2.25
"031",2003,"05",55.9,3.08
"031",2003,"06",64.06,4.47
"031",2003,"07",75.27,1.04
"031",2003,"08",74.86,0.85
"031",2003,"09",60.24,1.05
"031",2003,"10",53.62,0.5
"031",2003,"11",31.33,0.74
"031",2003,"12",29.8,0.57
"031",2004,"01",24.37,0.18
"031",2004,"02",27.21,0.44
"031",2004,"03",41.34,1.25
"031",2004,"04",48.94,1.36
"031",2004,"05",58.03,2.71
"031",2004,"06",62.13,2.5
"031",2004,"07",71.38,3.09
"031",2004,"08",67.1,1.65
"031",2004,"09",63.7,3.08
"031",2004,"10",50.47,1.74
"031",2004,"11",37.06,0.59
"031",2004,"12",31.23,0.05
"031",2005,"01",22.21,0.48
"031",2005,"02",33.64,0.2
"031",2005,"03",37.38,1.39
"031",2005,"04",47.43,4.93
"031",2005,"05",55.08,3.66
"031",2005,"06",67.84,6.18
"031",2005,"07",74.62,1.12
"031",2005,"08",71.78,2.14
"031",2005,"09",65.68,0.99
"031",2005,"10",49.62,0.7
"031",2005,"11",40.15,0.42
"031",2005,"12",23.7,0.21
"031",2006,"01",37.06,0.21
"031",2006,"02",25.5,0.34
"031",2006,"03",33.69,2.01
"031",2006,"04",51.21,2.83
"031",2006,"05",59.16,0.74
"031",2006,"06",70.47,3.53
"031",2006,"07",77.59,1.1
"031",2006,"08",71.87,3.01
"031",2006,"09",56.93,2.2
"031",2006,"10",45.7,0.49
"031",2006,"11",35.38,0.24
"031",2006,"12",28.67,1.16
"031",2007,"01",22.51,0.29
"031",2007,"02",21.56,0.81
"031",2007,"03",45,1.84
"031",2007,"04",44.08,2.12
"031",2007,"05",59.86,4.73
"031",2007,"06",68.13,2.51
"031",2007,"07",76.33,0.65
"031",2007,"08",73.69,3.37
"031",2007,"09",62.91,1.25
"031",2007,"10",51.4,2.44
"031",2007,"11",38.52,0.01
"031",2007,"12",22.24,0.81
"031",2008,"01",21.07,0.22
"031",2008,"02",25.92,0.46
"031",2008,"03",36.07,0.81
"031",2008,"04",43.29,2.33
"031",2008,"05",54.01,4.01
"031",2008,"06",64.38,4.7
"031",2008,"07",73.72,2.45
"031",2008,"08",70.75,2.09
"031",2008,"09",60.1,2.71
"031",2008,"10",48.13,2.45
"031",2008,"11",36.7,0.66
"031",2008,"12",19.38,0.29
"031",2009,"01",25.34,0.67
"031",2009,"02",30.25,1.18
"031",2009,"03",35.74,1.27
"031",2009,"04",43.75,3.19
"031",2009,"05",56.91,1.5
"031",2009,"06",64.2,5.93
"031",2009,"07",68.63,4.46
"031",2009,"08",67.71,3.63
"031",2009,"09",61.45,1.06
"031",2009,"10",39.74,2.58
"031",2009,"11",41.18,0.17
"031",2009,"12",16.99,0.69
"031",2010,"01",23.27,0.35
"031",2010,"02",22.44,0.58
"031",2010,"03",38.97,1.31
"031",2010,"04",48.74,3.36
"031",2010,"05",54.09,2.6
"031",2010,"06",66.85,5.8
"031",2010,"07",73.51,3.38
"031",2010,"08",73.9,1.83
"031",2010,"09",61.43,1.21
"031",2010,"10",53.1,1.27
"031",2010,"11",34.5,0.28
"031",2010,"12",25.52,0.65
"031",2011,"01",19.58,0.89
"031",2011,"02",22.05,0.93
"031",2011,"03",33.94,1.12
"031",2011,"04",44.49,2.01
"031",2011,"05",52.68,4.7
"031",2011,"06",65.5,4.95
"031",2011,"07",75.83,4.29
"031",2011,"08",72.45,2.91
"031",2011,"09",59.9,1.32
"031",2011,"10",51.1,1.93
"031",2011,"11",37.33,0.4
"031",2011,"12",28.87,0.22
"031",2012,"01",29.28,0.24
"031",2012,"02",28.13,1.55
"031",2012,"03",49.06,0.32
"031",2012,"04",50.86,3.09
"031",2012,"05",58.41,1.06
"031",2012,"06",72.23,1.41
"031",2012,"07",79.54,0.94
"031",2012,"08",72.73,0.84
"031",2012,"09",63.93,0.39
"031",2012,"10",46.94,0.49
"031",2012,"11",38.34,0.43
"031",2012,"12",27.27,0.53
"031",2013,"01",24.62,0.35
"031",2013,"02",28.11,0.94
"031",2013,"03",34.34,1.04
"031",2013,"04",39.69,2
"031",2013,"05",56.3,4.99
"031",2013,"06",65.91,2.37
"031",2013,"07",71.94,3.51
"031",2013,"08",72.77,3.7
"031",2013,"09",66.65,1.43
"031",2013,"10",45.27,2.44
"031",2013,"11",35.01,0.58
"031",2013,"12",20.59,0.6
"031",2014,"01",25.65,0.16
"031",2014,"02",20.07,0.62
"031",2014,"03",33.89,0.47
"031",2014,"04",45.59,2.22
"031",2014,"05",56.05,3.32
"031",2014,"06",64.63,6.64
"031",2014,"07",69.98,1.78
"031",2014,"08",70.14,3.75
"031",2014,"09",61.45,1.92
"031",2014,"10",52.05,1.05
"031",2014,"11",30.36,0.56
"031",2014,"12",26.74,1.2
"031",2015,"01",26.65,0.16
"031",2015,"02",26.69,0.59
"031",2015,"03",43.05,0.06
"031",2015,"04",48.6,2.26
"031",2015,"05",52.99,7.37
"031",2015,"06",67.78,3.98
"031",2015,"07",71.91,2.65
"031",2015,"08",70.38,2.03
"031",2015,"09",66.61,2.6
"031",2015,"10",52.65,1.76
"031",2015,"11",37.11,1.3
"031",2015,"12",26.47,1.39
"031",2016,"01",24.66,0.37
"031",2016,"02",35.65,0.3
"031",2016,"03",42.62,1.17
"031",2016,"04",47.19,4.78
"031",2016,"05",54.99,4.22
"031",2016,"06",71.17,3.44
"031",2016,"07",72.21,3.62
"031",2016,"08",70.29,1.53
"031",2016,"09",62.56,1.55
"031",2016,"10",54.91,1.65
"031",2016,"11",43.25,0.45
"031",2016,"12",20.91,1.06
"031",2017,"01",22.19,1.1
"031",2017,"02",32.38,1.18
"031",2017,"03",40.51,0.92
"031",2017,"04",47.44,1.88
"031",2017,"05",54.57,4.63
"031",2017,"06",67.82,1.14
"031",2017,"07",76.84,2.48
"031",2017,"08",68.09,3.55
"031",2017,"09",62.29,3.18
"031",2017,"10",48.4,1.49
"031",2017,"11",39.47,0.38
"031",2017,"12",24.73,0.57
"031",2018,"01",23.43,0.7
"031",2018,"02",19.44,1.05
"031",2018,"03",35.85,1.38
"031",2018,"04",38.84,2.13
"031",2018,"05",61.29,5.03
"031",2018,"06",69.53,6.15
"031",2018,"07",72.46,5.14
"031",2018,"08",69.46,1.17
"031",2018,"09",63.39,2.51
"031",2018,"10",45.36,1.8
"031",2018,"11",33.44,0.83
"031",2018,"12",27.32,1.41
"031",2019,"01",25.63,0.35
"031",2019,"02",14.79,0.5
"033",1998,"01",30.79,0.08
"033",1998,"02",35.17,0.77
"033",1998,"03",34.79,0.71
"033",1998,"04",45.39,0.96
"033",1998,"05",58.75,2.66
"033",1998,"06",61.52,2.93
"033",1998,"07",73.94,3.52
"033",1998,"08",71.31,1.63
"033",1998,"09",67.62,1
"033",1998,"10",48.34,2.84
"033",1998,"11",40.12,1.25
"033",1998,"12",28.15,0.4
"033",1999,"01",32.76,0.09
"033",1999,"02",38.46,0.09
"033",1999,"03",40.62,0.47
"033",1999,"04",43.79,3.97
"033",1999,"05",55.4,2.04
"033",1999,"06",66.04,3.21
"033",1999,"07",74.66,3.06
"033",1999,"08",71.29,2.69
"033",1999,"09",58.32,2.06
"033",1999,"10",50.13,0.05
"033",1999,"11",44.51,0.2
"033",1999,"12",33.98,0.37
"033",2000,"01",31.55,0.45
"033",2000,"02",37.29,0.52
"033",2000,"03",40.53,2.36
"033",2000,"04",47.97,2.36
"033",2000,"05",59.13,2.02
"033",2000,"06",66.07,0.76
"033",2000,"07",75.96,1.38
"033",2000,"08",75.54,0.78
"033",2000,"09",62.49,1.86
"033",2000,"10",50.07,1.49
"033",2000,"11",27.9,0.44
"033",2000,"12",25.43,0.17
"033",2001,"01",30.56,0.51
"033",2001,"02",27.03,0.59
"033",2001,"03",38.61,0.61
"033",2001,"04",48.72,2.53
"033",2001,"05",56.53,3.07
"033",2001,"06",67.17,1.14
"033",2001,"07",76.6,3.44
"033",2001,"08",72.72,1.31
